BDU,VEDAS
BDU:2025-09348,0.5468834
BDU:2025-09347,0.5468834
BDU:2025-09346,0.4331552
BDU:2025-09345,0.6324765
BDU:2025-09335,0.4538119
BDU:2025-09333,0.4537422
BDU:2025-09328,0.2070545
BDU:2025-09326,0.2069152
BDU:2025-09325,0.072354
BDU:2025-09324,0.429265
BDU:2025-09323,0.3727475
BDU:2025-09322,0.046631
BDU:2025-09321,0.0455138
BDU:2025-09320,0.0467229
BDU:2025-09319,0.2070818
BDU:2025-09318,0.3485513
BDU:2025-09317,0.2344041
BDU:2025-09316,0.6208698
BDU:2025-09315,0.2222568
BDU:2025-09314,0.204075
BDU:2025-09313,0.1968887
BDU:2025-09312,0.4373234
BDU:2025-09304,0.4546413
BDU:2025-09303,0.4546413
BDU:2025-09302,0.4546423
BDU:2025-09301,0.4546413
BDU:2025-09300,0.086657
BDU:2025-09299,0.0900491
BDU:2025-09298,0.2243848
BDU:2025-09297,0.0892752
BDU:2025-09296,0.0899722
BDU:2025-09295,0.0903846
BDU:2025-09294,0.0899732
BDU:2025-09293,0.4349002
BDU:2025-09292,0.2703098
BDU:2025-09291,0.2703098
BDU:2025-09290,0.2703098
BDU:2025-09289,0.2703098
BDU:2025-09288,0.2703098
BDU:2025-09287,0.2703098
BDU:2025-09286,0.2703098
BDU:2025-09285,0.2703098
BDU:2025-09284,0.4550134
BDU:2025-09283,0.4535909
BDU:2025-09282,0.4535463
BDU:2025-09281,0.5289614
BDU:2025-09280,0.271259
BDU:2025-09279,0.4389665
BDU:2025-09278,0.3755297
BDU:2025-09277,0.6212059
BDU:2025-09276,0.218113
BDU:2025-09275,0.3409631
BDU:2025-09274,0.0462027
BDU:2025-09273,0.0461257
BDU:2025-09272,0.0462467
BDU:2025-09271,0.0461166
BDU:2025-09270,0.0461257
BDU:2025-09269,0.0461146
BDU:2025-09268,0.0461146
BDU:2025-09267,0.0461257
BDU:2025-09266,0.0462467
BDU:2025-09265,0.0462467
BDU:2025-09264,0.2297294
BDU:2025-09263,0.2296332
BDU:2025-09262,0.5933448
BDU:2025-09261,0.2270148
BDU:2025-09260,0.2250653
BDU:2025-09259,0.2272629
BDU:2025-09258,0.2270138
BDU:2025-09257,0.1413633
BDU:2025-09256,0.9273096
BDU:2025-09255,0.2039715
BDU:2025-09254,0.1416746
BDU:2025-09253,0.1401625
BDU:2025-09252,0.1393204
BDU:2025-09251,0.1408746
BDU:2025-09250,0.1397788
BDU:2025-09249,0.1809749
BDU:2025-09248,0.430979
BDU:2025-09247,0.9327297
BDU:2025-09246,0.1416173
BDU:2025-09245,0.1398983
BDU:2025-09244,0.1402261
BDU:2025-09243,0.1393204
BDU:2025-09242,0.1396101
BDU:2025-09241,0.2309331
BDU:2025-09240,0.2309331
BDU:2025-09239,0.5502209
BDU:2025-09238,0.5502209
BDU:2025-09237,0.5502209
BDU:2025-09236,0.5502209
BDU:2025-09235,0.1395853
BDU:2025-09234,0.1398726
BDU:2025-09233,0.1418526
BDU:2025-09232,0.5502209
BDU:2025-09231,0.1421505
BDU:2025-09230,0.1392692
BDU:2025-09229,0.5502209
BDU:2025-09228,0.1396991
BDU:2025-09227,0.5502209
BDU:2025-09226,0.5502209
BDU:2025-09225,0.1391165
BDU:2025-09224,0.1808038
BDU:2025-09223,0.1808018
BDU:2025-09222,0.1412121
BDU:2025-09221,0.2335645
BDU:2025-09220,0.2305416
BDU:2025-09219,0.2314124
BDU:2025-09218,0.2335076
BDU:2025-09217,0.2805518
BDU:2025-09216,0.2335349
BDU:2025-09215,0.3667746
BDU:2025-09214,0.2334914
BDU:2025-09213,0.2334772
BDU:2025-09212,0.233621
BDU:2025-09211,0.230495
BDU:2025-09210,0.2306935
BDU:2025-09209,0.2285506
BDU:2025-09208,0.1966983
BDU:2025-09207,0.1968947
BDU:2025-09206,0.1966922
BDU:2025-09205,0.1966922
BDU:2025-09204,0.0703989
BDU:2025-09203,0.0724833
BDU:2025-09202,0.0719368
BDU:2025-09201,0.0703066
BDU:2025-09200,0.0724063
BDU:2025-09199,0.1388795
BDU:2025-09198,0.1788624
BDU:2025-09197,0.1808048
BDU:2025-09196,0.044992
BDU:2025-09195,0.044992
BDU:2025-09194,0.1395853
BDU:2025-09193,0.044992
BDU:2025-09192,0.1808038
BDU:2025-09191,0.1808038
BDU:2025-09190,0.1396645
BDU:2025-09189,0.1807663
BDU:2025-09188,0.1808038
BDU:2025-09187,0.1389631
BDU:2025-09186,0.1396101
BDU:2025-09185,0.1400194
BDU:2025-09184,0.4387476
BDU:2025-09183,0.1398052
BDU:2025-09182,0.5931637
BDU:2025-09181,0.140923
BDU:2025-09180,0.140923
BDU:2025-09179,0.0497897
BDU:2025-09178,0.0497897
BDU:2025-09177,0.0507952
BDU:2025-09176,0.0505438
BDU:2025-09175,0.0502704
BDU:2025-09174,0.1413153
BDU:2025-09173,0.1400818
BDU:2025-09172,0.1402591
BDU:2025-09171,0.1389434
BDU:2025-09170,0.2305419
BDU:2025-09169,0.2305399
BDU:2025-09168,0.4544277
BDU:2025-09167,0.2138372
BDU:2025-09166,0.1392422
BDU:2025-09164,0.0651433
BDU:2025-09159,0.1406657
BDU:2025-09158,0.2307393
BDU:2025-09157,0.2305409
BDU:2025-09156,0.4547358
BDU:2025-09155,0.2307363
BDU:2025-09154,0.4535091
BDU:2025-09153,0.2305429
BDU:2025-09151,0.2285935
BDU:2025-09150,0.2305399
BDU:2025-09149,0.2307515
BDU:2025-09148,0.2285955
BDU:2025-09147,0.2119632
BDU:2025-09145,0.1383726
BDU:2025-09144,0.1405954
BDU:2025-09143,0.1397172
BDU:2025-09142,0.1393204
BDU:2025-09141,0.1393204
BDU:2025-09140,0.1406608
BDU:2025-09139,0.143052
BDU:2025-09138,0.1544944
BDU:2025-09137,0.2078118
BDU:2025-09136,0.1400808
BDU:2025-09135,0.4534639
BDU:2025-09134,0.2035852
BDU:2025-09133,0.454457
BDU:2025-09132,0.1411233
BDU:2025-09131,0.1387663
BDU:2025-09130,0.1398319
BDU:2025-09129,0.7733975
BDU:2025-09128,0.1406877
BDU:2025-09127,0.1383726
BDU:2025-09126,0.1403962
BDU:2025-09125,0.2026133
BDU:2025-09124,0.2029112
BDU:2025-09123,0.2024175
BDU:2025-09122,0.1904195
BDU:2025-09121,0.2309883
BDU:2025-09120,0.8055582
BDU:2025-09119,0.0673975
BDU:2025-09118,0.6594423
BDU:2025-09117,0.6579174
BDU:2025-09116,0.6594423
BDU:2025-09115,0.6594423
BDU:2025-09114,0.4537112
BDU:2025-09113,0.4538128
BDU:2025-09112,0.0775061
BDU:2025-09111,0.0775061
BDU:2025-09110,0.0775061
BDU:2025-09106,0.5294655
BDU:2025-09105,0.2302902
BDU:2025-09104,0.2313742
BDU:2025-09103,0.531053
BDU:2025-09102,0.5302973
BDU:2025-09101,0.2297315
BDU:2025-09100,0.2297315
BDU:2025-09099,0.6587128
BDU:2025-09098,0.6594423
BDU:2025-09097,0.6587128
BDU:2025-09096,0.6572673
BDU:2025-09095,0.6572673
BDU:2025-09094,0.6572673
BDU:2025-09089,0.5223244
BDU:2025-09088,0.2320361
BDU:2025-09087,0.2321835
BDU:2025-09086,0.2303095
BDU:2025-09083,0.2115148
BDU:2025-09082,0.2327532
BDU:2025-09081,0.4440196
BDU:2025-09079,0.432389
BDU:2025-09077,0.0452252
BDU:2025-09076,0.1340019
BDU:2025-09075,0.4353915
BDU:2025-09074,0.213565
BDU:2025-09073,0.0504463
BDU:2025-09071,0.1809962
BDU:2025-09069,0.2320656
BDU:2025-09068,0.2162717
BDU:2025-09066,0.3724954
BDU:2025-09064,0.450092
BDU:2025-09063,0.1901962
BDU:2025-09062,0.2705863
BDU:2025-09061,0.1410904
BDU:2025-09060,0.2483649
BDU:2025-09059,0.139764
BDU:2025-09058,0.189474
BDU:2025-09057,0.2312196
BDU:2025-09056,0.231416
BDU:2025-09055,0.1406358
BDU:2025-09054,0.1406358
BDU:2025-09053,0.1901962
BDU:2025-09052,0.231336
BDU:2025-09051,0.2304419
BDU:2025-09050,0.1908356
BDU:2025-09049,0.1417692
BDU:2025-09048,0.1402059
BDU:2025-09047,0.1402939
BDU:2025-09046,0.1911421
BDU:2025-09045,0.1901158
BDU:2025-09044,0.1909369
BDU:2025-09043,0.1408148
BDU:2025-09042,0.1399915
BDU:2025-09041,0.1411406
BDU:2025-09040,0.1894502
BDU:2025-09039,0.2078641
BDU:2025-09038,0.1909137
BDU:2025-09037,0.1914356
BDU:2025-09036,0.1908908
BDU:2025-09035,0.2877146
BDU:2025-09034,0.1911603
BDU:2025-09033,0.1393844
BDU:2025-09032,0.1401472
BDU:2025-09031,0.1908806
BDU:2025-09030,0.4530898
BDU:2025-09029,0.1400204
BDU:2025-09028,0.4530999
BDU:2025-09027,0.1415506
BDU:2025-09026,0.1900087
BDU:2025-09025,0.1393698
BDU:2025-09024,0.1390486
BDU:2025-09023,0.1918107
BDU:2025-09022,0.453105
BDU:2025-09021,0.5308073
BDU:2025-09020,0.1408736
BDU:2025-09019,0.6239951
BDU:2025-09018,0.5290971
BDU:2025-09017,0.1916006
BDU:2025-09016,0.6236196
BDU:2025-09015,0.2657572
BDU:2025-09014,0.6177088
BDU:2025-09013,0.4529813
BDU:2025-09012,0.0567811
BDU:2025-09011,0.0587431
BDU:2025-09010,0.2657321
BDU:2025-09009,0.6217431
BDU:2025-09008,0.431728
BDU:2025-09007,0.3124658
BDU:2025-09006,0.1914405
BDU:2025-09005,0.4750444
BDU:2025-09004,0.1396642
BDU:2025-09003,0.1407581
BDU:2025-09002,0.1396642
BDU:2025-09001,0.1907419
BDU:2025-09000,0.1406131
BDU:2025-08999,0.7106754
BDU:2025-08998,0.0490542
BDU:2025-08997,0.1902601
BDU:2025-08996,0.0502669
BDU:2025-08995,0.6265911
BDU:2025-08994,0.5260905
BDU:2025-08993,0.5288762
BDU:2025-08992,0.5292058
BDU:2025-08991,0.2298869
BDU:2025-08990,0.2303989
BDU:2025-08989,0.2297325
BDU:2025-08986,0.5181226
BDU:2025-08985,0.5181226
BDU:2025-08984,0.5181226
BDU:2025-08983,0.0482392
BDU:2025-08981,0.9097575
BDU:2025-08980,0.9097575
BDU:2025-08979,0.4357322
BDU:2025-08978,0.4359681
BDU:2025-08977,0.4339133
BDU:2025-08976,0.2152271
BDU:2025-08975,0.2569668
BDU:2025-08974,0.4551794
BDU:2025-08973,0.4551794
BDU:2025-08972,0.2327673
BDU:2025-08971,0.2327896
BDU:2025-08970,0.2327754
BDU:2025-08969,0.2326802
BDU:2025-08968,0.2329192
BDU:2025-08967,0.2329192
BDU:2025-08966,0.2327703
BDU:2025-08965,0.2333619
BDU:2025-08964,0.2327754
BDU:2025-08963,0.2327673
BDU:2025-08960,0.2530841
BDU:2025-08959,0.2530841
BDU:2025-08958,0.2151867
BDU:2025-08957,0.2150692
BDU:2025-08956,0.4063764
BDU:2025-08955,0.2161993
BDU:2025-08954,0.183643
BDU:2025-08953,0.2597278
BDU:2025-08952,0.2598507
BDU:2025-08951,0.2159168
BDU:2025-08949,0.2316314
BDU:2025-08948,0.2316314
BDU:2025-08939,0.2140371
BDU:2025-08927,0.140146
BDU:2025-08926,0.1405361
BDU:2025-08925,0.2130996
BDU:2025-08924,0.0481505
BDU:2025-08923,0.1406581
BDU:2025-08922,0.1389324
BDU:2025-08921,0.1398827
BDU:2025-08920,0.1913732
BDU:2025-08919,0.1414845
BDU:2025-08918,0.1389633
BDU:2025-08917,0.1906806
BDU:2025-08916,0.2073121
BDU:2025-08915,0.2091651
BDU:2025-08914,0.5334203
BDU:2025-08913,0.4416577
BDU:2025-08912,0.3701002
BDU:2025-08911,0.9097575
BDU:2025-08910,0.2356426
BDU:2025-08908,0.9097575
BDU:2025-08907,0.9097575
BDU:2025-08906,0.9094137
BDU:2025-08905,0.2317249
BDU:2025-08904,0.2316915
BDU:2025-08903,0.5493771
BDU:2025-08902,0.2410469
BDU:2025-08901,0.9097575
BDU:2025-08900,0.2407832
BDU:2025-08899,0.5479709
BDU:2025-08898,0.5490334
BDU:2025-08897,0.5475185
BDU:2025-08896,0.548022
BDU:2025-08895,0.5487584
BDU:2025-08894,0.5492584
BDU:2025-08893,0.5492584
BDU:2025-08892,0.5487584
BDU:2025-08891,0.5507493
BDU:2025-08890,0.4529992
BDU:2025-08889,0.4511171
BDU:2025-08888,0.4529628
BDU:2025-08887,0.5326349
BDU:2025-08886,0.2329376
BDU:2025-08885,0.2329386
BDU:2025-08884,0.2329386
BDU:2025-08883,0.2329062
BDU:2025-08882,0.117024
BDU:2025-08881,0.3794948
BDU:2025-08880,0.3793698
BDU:2025-08879,0.5319756
BDU:2025-08875,0.9097575
BDU:2025-08874,0.9097575
BDU:2025-08873,0.9338039
BDU:2025-08872,0.1809962
BDU:2025-08871,0.1809972
BDU:2025-08870,0.1809972
BDU:2025-08869,0.1807957
BDU:2025-08868,0.2276271
BDU:2025-08867,0.5933417
BDU:2025-08866,0.2258392
BDU:2025-08865,0.2258392
BDU:2025-08864,0.2277202
BDU:2025-08863,0.2277101
BDU:2025-08862,0.2277202
BDU:2025-08861,0.2277202
BDU:2025-08860,0.2258371
BDU:2025-08853,0.5009177
BDU:2025-08850,0.044992
BDU:2025-08849,0.044992
BDU:2025-08848,0.5933478
BDU:2025-08847,0.044992
BDU:2025-08846,0.044992
BDU:2025-08845,0.5933049
BDU:2025-08844,0.5933448
BDU:2025-08830,0.441447
BDU:2025-08829,0.044992
BDU:2025-08825,0.044992
BDU:2025-08824,0.044992
BDU:2025-08823,0.044992
BDU:2025-08822,0.044992
BDU:2025-08817,0.044992
BDU:2025-08816,0.5933448
BDU:2025-08815,0.2262797
BDU:2025-08814,0.0718968
BDU:2025-08813,0.2320864
BDU:2025-08812,0.2321573
BDU:2025-08811,0.232203
BDU:2025-08810,0.231418
BDU:2025-08809,0.2360764
BDU:2025-08808,0.044992
BDU:2025-08807,0.0496754
BDU:2025-08806,0.1396825
BDU:2025-08805,0.139063
BDU:2025-08804,0.1523133
BDU:2025-08803,0.1375341
BDU:2025-08802,0.1388592
BDU:2025-08801,0.1398404
BDU:2025-08800,0.1390574
BDU:2025-08799,0.2307373
BDU:2025-08798,0.2066561
BDU:2025-08797,0.2071751
BDU:2025-08796,0.1392358
BDU:2025-08795,0.1395315
BDU:2025-08794,0.1409105
BDU:2025-08793,0.1907266
BDU:2025-08792,0.1915839
BDU:2025-08791,0.1409952
BDU:2025-08790,0.1911158
BDU:2025-08789,0.2062461
BDU:2025-08788,0.2073156
BDU:2025-08787,0.9362929
BDU:2025-08786,0.8061999
BDU:2025-08785,0.8066266
BDU:2025-08784,0.1966872
BDU:2025-08783,0.1968836
BDU:2025-08782,0.1968957
BDU:2025-08781,0.1947347
BDU:2025-08780,0.2022954
BDU:2025-08779,0.0451668
BDU:2025-08778,0.5933448
BDU:2025-08777,0.5933448
BDU:2025-08775,0.9361356
BDU:2025-08773,0.2306996
BDU:2025-08772,0.2313587
BDU:2025-08771,0.2306925
BDU:2025-08769,0.2262645
BDU:2025-08768,0.226214
BDU:2025-08767,0.2256104
BDU:2025-08766,0.2253886
BDU:2025-08765,0.2254332
BDU:2025-08764,0.2260732
BDU:2025-08762,0.2260732
BDU:2025-08761,0.2356591
BDU:2025-08760,0.2047936
BDU:2025-08757,0.2253927
BDU:2025-08755,0.225417
BDU:2025-08754,0.2262646
BDU:2025-08753,0.2256306
BDU:2025-08752,0.2372518
BDU:2025-08751,0.2253957
BDU:2025-08750,0.2255881
BDU:2025-08749,0.2261654
BDU:2025-08747,0.2257729
BDU:2025-08746,0.2254342
BDU:2025-08745,0.2266425
BDU:2025-08744,0.2255911
BDU:2025-08743,0.2234422
BDU:2025-08741,0.236733
BDU:2025-08740,0.2255921
BDU:2025-08739,0.2261613
BDU:2025-08738,0.1968876
BDU:2025-08737,0.1799432
BDU:2025-08736,0.1966993
BDU:2025-08735,0.1968957
BDU:2025-08734,0.1968876
BDU:2025-08732,0.6101588
BDU:2025-08731,0.1968876
BDU:2025-08730,0.1968876
BDU:2025-08729,0.1968876
BDU:2025-08728,0.1968775
BDU:2025-08727,0.6920103
BDU:2025-08726,0.1862642
BDU:2025-08725,0.5475021
BDU:2025-08724,0.5481584
BDU:2025-08723,0.3425711
BDU:2025-08722,0.9097575
BDU:2025-08721,0.9097575
BDU:2025-08720,0.9097575
BDU:2025-08719,0.9097575
BDU:2025-08718,0.9097575
BDU:2025-08717,0.9097575
BDU:2025-08716,0.8343326
BDU:2025-08715,0.048029
BDU:2025-08714,0.9508166
BDU:2025-08713,0.2334546
BDU:2025-08712,0.2313653
BDU:2025-08711,0.1968957
BDU:2025-08710,0.1966993
BDU:2025-08709,0.9110179
BDU:2025-08708,0.9097575
BDU:2025-08707,0.9097575
BDU:2025-08706,0.1390155
BDU:2025-08705,0.9097575
BDU:2025-08704,0.9097575
BDU:2025-08703,0.9097575
BDU:2025-08702,0.9097575
BDU:2025-08701,0.9097575
BDU:2025-08700,0.9097575
BDU:2025-08699,0.9097575
BDU:2025-08698,0.9097575
BDU:2025-08697,0.66783
BDU:2025-08696,0.2151429
BDU:2025-08695,0.2155501
BDU:2025-08694,0.434712
BDU:2025-08693,0.451719
BDU:2025-08692,0.212684
BDU:2025-08691,0.8061585
BDU:2025-08690,0.2083166
BDU:2025-08689,0.4536497
BDU:2025-08688,0.6220504
BDU:2025-08687,0.0732467
BDU:2025-08686,0.0719029
BDU:2025-08685,0.0735487
BDU:2025-08684,0.0735697
BDU:2025-08683,0.5933448
BDU:2025-08682,0.4535535
BDU:2025-08681,0.4535869
BDU:2025-08680,0.4536234
BDU:2025-08679,0.9097575
BDU:2025-08678,0.9097575
BDU:2025-08677,0.9097575
BDU:2025-08676,0.9097575
BDU:2025-08675,0.9097575
BDU:2025-08674,0.9097575
BDU:2025-08673,0.9097575
BDU:2025-08672,0.9097575
BDU:2025-08671,0.9097575
BDU:2025-08670,0.1840064
BDU:2025-08669,0.6028417
BDU:2025-08668,0.1839791
BDU:2025-08667,0.18414
BDU:2025-08666,0.6047404
BDU:2025-08665,0.6039904
BDU:2025-08664,0.6047404
BDU:2025-08663,0.6039904
BDU:2025-08662,0.6047404
BDU:2025-08661,0.9097575
BDU:2025-08660,0.9097575
BDU:2025-08659,0.9097575
BDU:2025-08658,0.9097575
BDU:2025-08657,0.9097575
BDU:2025-08656,0.9097575
BDU:2025-08655,0.9097575
BDU:2025-08654,0.9097575
BDU:2025-08653,0.9097575
BDU:2025-08652,0.9097575
BDU:2025-08651,0.9097575
BDU:2025-08650,0.9097575
BDU:2025-08649,0.9097575
BDU:2025-08648,0.9097575
BDU:2025-08647,0.9097575
BDU:2025-08646,0.9097575
BDU:2025-08645,0.9097575
BDU:2025-08644,0.9097575
BDU:2025-08643,0.9097575
BDU:2025-08642,0.9097575
BDU:2025-08641,0.9097575
BDU:2025-08640,0.9097575
BDU:2025-08639,0.9097575
BDU:2025-08638,0.9097575
BDU:2025-08637,0.9097575
BDU:2025-08636,0.9097575
BDU:2025-08635,0.1410636
BDU:2025-08634,0.9097575
BDU:2025-08633,0.141654
BDU:2025-08632,0.1911915
BDU:2025-08631,0.802792
BDU:2025-08630,0.1401636
BDU:2025-08629,0.1901771
BDU:2025-08628,0.1898658
BDU:2025-08627,0.1896883
BDU:2025-08626,0.1886158
BDU:2025-08625,0.1391699
BDU:2025-08624,0.1385904
BDU:2025-08623,0.1385904
BDU:2025-08622,0.1382356
BDU:2025-08621,0.0681421
BDU:2025-08620,0.0706421
BDU:2025-08619,0.6838436
BDU:2025-08618,0.0702911
BDU:2025-08617,0.3052278
BDU:2025-08616,0.3052278
BDU:2025-08615,0.3052278
BDU:2025-08614,0.3052278
BDU:2025-08613,0.3052278
BDU:2025-08612,0.3045135
BDU:2025-08611,0.3045135
BDU:2025-08610,0.2304443
BDU:2025-08609,0.210738
BDU:2025-08608,0.4353774
BDU:2025-08607,0.3796264
BDU:2025-08606,0.5800755
BDU:2025-08605,0.6206791
BDU:2025-08604,0.537099
BDU:2025-08603,0.3116912
BDU:2025-08602,0.2720338
BDU:2025-08601,0.2107729
BDU:2025-08600,0.2077082
BDU:2025-08599,0.6739898
BDU:2025-08598,0.439871
BDU:2025-08597,0.205292
BDU:2025-08596,0.4323216
BDU:2025-08595,0.7903461
BDU:2025-08594,0.8123632
BDU:2025-08593,0.792882
BDU:2025-08592,0.3426683
BDU:2025-08591,0.5401117
BDU:2025-08590,0.5285704
BDU:2025-08589,0.9097575
BDU:2025-08588,0.9097575
BDU:2025-08587,0.9097575
BDU:2025-08586,0.2182104
BDU:2025-08585,0.21818
BDU:2025-08584,0.5788323
BDU:2025-08583,0.2249801
BDU:2025-08582,0.5328709
BDU:2025-08581,0.4306552
BDU:2025-08580,0.4306552
BDU:2025-08579,0.3020129
BDU:2025-08578,0.2182033
BDU:2025-08577,0.2874095
BDU:2025-08576,0.5398483
BDU:2025-08575,0.4343305
BDU:2025-08574,0.21818
BDU:2025-08573,0.3470215
BDU:2025-08572,0.2012888
BDU:2025-08571,0.21818
BDU:2025-08570,0.21818
BDU:2025-08569,0.2181861
BDU:2025-08568,0.4314886
BDU:2025-08567,0.4306552
BDU:2025-08566,0.1844221
BDU:2025-08565,0.4306552
BDU:2025-08564,0.4306552
BDU:2025-08563,0.4321552
BDU:2025-08562,0.4306552
BDU:2025-08561,0.5116509
BDU:2025-08560,0.2112187
BDU:2025-08559,0.230817
BDU:2025-08558,0.4343248
BDU:2025-08557,0.5357803
BDU:2025-08556,0.2149515
BDU:2025-08555,0.2283569
BDU:2025-08554,0.21818
BDU:2025-08553,0.2182033
BDU:2025-08552,0.2182104
BDU:2025-08551,0.2182063
BDU:2025-08550,0.2182053
BDU:2025-08549,0.1947448
BDU:2025-08548,0.1947448
BDU:2025-08547,0.1947529
BDU:2025-08546,0.1966912
BDU:2025-08545,0.1947448
BDU:2025-08544,0.1966912
BDU:2025-08543,0.0464073
BDU:2025-08542,0.0464073
BDU:2025-08541,0.0463703
BDU:2025-08540,0.0456719
BDU:2025-08539,0.2119629
BDU:2025-08538,0.2276018
BDU:2025-08537,0.2295482
BDU:2025-08536,0.2540163
BDU:2025-08535,0.0702511
BDU:2025-08534,0.4495705
BDU:2025-08533,0.0703096
BDU:2025-08532,0.0706113
BDU:2025-08531,0.6838436
BDU:2025-08530,0.0710515
BDU:2025-08529,0.1669593
BDU:2025-08528,0.0718968
BDU:2025-08527,0.0708084
BDU:2025-08526,0.2391069
BDU:2025-08525,0.070362
BDU:2025-08524,0.936072
BDU:2025-08523,0.2703323
BDU:2025-08522,0.0719184
BDU:2025-08521,0.2129658
BDU:2025-08520,0.0703096
BDU:2025-08519,0.1970998
BDU:2025-08518,0.071983
BDU:2025-08517,0.5450084
BDU:2025-08516,0.5452762
BDU:2025-08515,0.0703096
BDU:2025-08514,0.0551902
BDU:2025-08513,0.0703096
BDU:2025-08512,0.2388756
BDU:2025-08511,0.5452762
BDU:2025-08510,0.139396
BDU:2025-08509,0.1389489
BDU:2025-08508,0.1891062
BDU:2025-08507,0.139875
BDU:2025-08506,0.1389654
BDU:2025-08505,0.9281278
BDU:2025-08504,0.4344545
BDU:2025-08503,0.9275596
BDU:2025-08502,0.436123
BDU:2025-08501,0.2308145
BDU:2025-08500,0.1810417
BDU:2025-08499,0.1788361
BDU:2025-08496,0.2307191
BDU:2025-08495,0.2307191
BDU:2025-08494,0.2307191
BDU:2025-08493,0.070365
BDU:2025-08492,0.0702635
BDU:2025-08487,0.209478
BDU:2025-08483,0.0719184
BDU:2025-08481,0.0702911
BDU:2025-08480,0.0545535
BDU:2025-08479,0.2442685
BDU:2025-08478,0.0705559
BDU:2025-08477,0.0702511
BDU:2025-08476,0.0702727
BDU:2025-08475,0.0539678
BDU:2025-08474,0.070362
BDU:2025-08473,0.4532063
BDU:2025-08472,0.5549777
BDU:2025-08471,0.9328341
BDU:2025-08470,0.602409
BDU:2025-08469,0.051992
BDU:2025-08468,0.051992
BDU:2025-08467,0.051992
BDU:2025-08466,0.044992
BDU:2025-08465,0.0538478
BDU:2025-08464,0.0538478
BDU:2025-08463,0.4509496
BDU:2025-08462,0.2851054
BDU:2025-08461,0.1073518
BDU:2025-08460,0.3811457
BDU:2025-08459,0.0703435
BDU:2025-08458,0.0704543
BDU:2025-08457,0.0539955
BDU:2025-08456,0.0703096
BDU:2025-08455,0.0712824
BDU:2025-08454,0.0702204
BDU:2025-08453,0.1670405
BDU:2025-08452,0.0702881
BDU:2025-08451,0.070205
BDU:2025-08450,0.2287273
BDU:2025-08449,0.0546113
BDU:2025-08448,0.0718475
BDU:2025-08447,0.0717437
BDU:2025-08446,0.0704143
BDU:2025-08445,0.0718599
BDU:2025-08444,0.070362
BDU:2025-08443,0.077493
BDU:2025-08442,0.0702511
BDU:2025-08441,0.5475021
BDU:2025-08439,0.9350398
BDU:2025-08438,0.1945731
BDU:2025-08437,0.1945012
BDU:2025-08436,0.936072
BDU:2025-08435,0.0703496
BDU:2025-08434,0.0703496
BDU:2025-08433,0.0703712
BDU:2025-08432,0.0703712
BDU:2025-08431,0.3081424
BDU:2025-08430,0.0703096
BDU:2025-08429,0.7169339
BDU:2025-08428,0.0713409
BDU:2025-08427,0.0703219
BDU:2025-08426,0.0703096
BDU:2025-08425,0.0702788
BDU:2025-08424,0.070362
BDU:2025-08423,0.0706113
BDU:2025-08422,0.0703096
BDU:2025-08421,0.1947407
BDU:2025-08420,0.1966872
BDU:2025-08419,0.1966811
BDU:2025-08418,0.1947448
BDU:2025-08417,0.1947529
BDU:2025-08416,0.1947448
BDU:2025-08415,0.1947448
BDU:2025-08414,0.1947448
BDU:2025-08413,0.1947407
BDU:2025-08412,0.1947407
BDU:2025-08411,0.1947347
BDU:2025-08410,0.5452762
BDU:2025-08409,0.5452762
BDU:2025-08408,0.5452762
BDU:2025-08407,0.5452762
BDU:2025-08406,0.5452762
BDU:2025-08405,0.5452762
BDU:2025-08404,0.5452762
BDU:2025-08403,0.5452762
BDU:2025-08402,0.5452762
BDU:2025-08401,0.5452762
BDU:2025-08400,0.5452762
BDU:2025-08399,0.1947407
BDU:2025-08398,0.1947407
BDU:2025-08397,0.1947519
BDU:2025-08396,0.1947519
BDU:2025-08395,0.1947407
BDU:2025-08394,0.1966811
BDU:2025-08393,0.1947448
BDU:2025-08392,0.1947448
BDU:2025-08391,0.1947448
BDU:2025-08390,0.1947448
BDU:2025-08389,0.1947529
BDU:2025-08388,0.1947529
BDU:2025-08387,0.1781956
BDU:2025-08386,0.194764
BDU:2025-08385,0.1947499
BDU:2025-08384,0.1781399
BDU:2025-08383,0.1948501
BDU:2025-08382,0.1947792
BDU:2025-08381,0.1782239
BDU:2025-08380,0.1947499
BDU:2025-08379,0.1947944
BDU:2025-08378,0.1947499
BDU:2025-08377,0.1966963
BDU:2025-08376,0.1947954
BDU:2025-08374,0.7587004
BDU:2025-08373,0.6838436
BDU:2025-08372,0.7905577
BDU:2025-08371,0.7831403
BDU:2025-08370,0.0703466
BDU:2025-08369,0.070559
BDU:2025-08368,0.0703835
BDU:2025-08367,0.0703096
BDU:2025-08366,0.070362
BDU:2025-08365,0.070362
BDU:2025-08364,0.0703096
BDU:2025-08363,0.4384415
BDU:2025-08362,0.070362
BDU:2025-08361,0.7059722
BDU:2025-08360,0.0702265
BDU:2025-08359,0.0702204
BDU:2025-08358,0.0704543
BDU:2025-08357,0.0708422
BDU:2025-08356,0.7948707
BDU:2025-08355,0.0719553
BDU:2025-08354,0.0703835
BDU:2025-08353,0.2182063
BDU:2025-08352,0.5475021
BDU:2025-08351,0.5475021
BDU:2025-08350,0.5475021
BDU:2025-08349,0.0702635
BDU:2025-08348,0.5475021
BDU:2025-08347,0.5475021
BDU:2025-08346,0.5475021
